App,Device,Hive_Position,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight, Weight_Scale_Factor, Weight, WeightL, WeightLRaw, WeightR, WeightRRaw
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 5:40,9/28/22 23:40,1664430058,1704,FALSE,100,62.69,,82.8,2,41.4,28.53,,12.87,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 5:45,9/28/22 23:45,1664430358,1705,FALSE,100,62.52,,82.84,2,41.42,28.54,,12.88,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 5:48,9/28/22 23:48,1664430538,1705,FALSE,100,62.52,,82.84,2,41.42,28.54,,12.88,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 5:50,9/28/22 23:50,1664430658,1706,FALSE,100,62.33,,82.8,2,41.4,28.53,,12.87,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 5:55,9/28/22 23:55,1664430958,1707,FALSE,100,62.13,,82.8,2,41.4,28.54,,12.86,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 5:58,9/28/22 23:58,1664431138,1707,FALSE,100,62.13,,82.8,2,41.4,28.54,,12.86,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 5:59,9/28/22 23:59,1664431141,357,FALSE,97,90.82,57,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:00,9/29/22 0:00,1664431258,1708,FALSE,100,62.04,,82.84,2,41.42,28.53,,12.89,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 6:04,9/29/22 0:04,1664431480,358,FALSE,97,90.73,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:05,9/29/22 0:05,1664431558,1709,FALSE,100,61.93,,82.88,2,41.44,28.54,,12.9,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/29/22 6:08,9/29/22 0:08,1664431738,187,FALSE,100,60.78,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:08,9/29/22 0:08,1664431738,1709,FALSE,100,61.93,,82.88,2,41.44,28.54,,12.9,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:10,9/29/22 0:10,1664431858,1710,FALSE,100,61.73,,82.88,2,41.44,28.56,,12.88,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:15,9/29/22 0:15,1664432158,1711,FALSE,100,61.66,,82.88,2,41.44,28.56,,12.88,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:18,9/29/22 0:18,1664432338,1711,FALSE,100,61.66,,82.88,2,41.44,28.56,,12.88,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:20,9/29/22 0:20,1664432458,1712,FALSE,100,61.46,,82.88,2,41.44,28.56,,12.88,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:25,9/29/22 0:25,1664432758,1713,FALSE,100,61.39,,82.92,2,41.46,28.57,,12.89,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:28,9/29/22 0:28,1664432939,1713,FALSE,100,61.39,,82.92,2,41.46,28.57,,12.89,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:30,9/29/22 0:30,1664433058,1714,FALSE,100,61.23,,82.92,2,41.46,28.57,,12.89,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:35,9/29/22 0:35,1664433358,1715,FALSE,100,61.16,,82.96,2,41.48,28.58,,12.9,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:38,9/29/22 0:38,1664433538,1715,FALSE,100,61.16,,82.96,2,41.48,28.58,,12.9,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:40,9/29/22 0:40,1664433658,1716,FALSE,100,61.05,,82.94,2,41.47,28.58,,12.89,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:45,9/29/22 0:45,1664433958,1717,FALSE,100,60.98,,82.86,2,41.43,28.58,,12.85,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:48,9/29/22 0:48,1664434138,1717,FALSE,100,60.98,,82.86,2,41.43,28.58,,12.85,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:50,9/29/22 0:50,1664434258,1718,FALSE,100,60.87,,82.92,2,41.46,28.58,,12.88,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:55,9/29/22 0:55,1664434558,1719,FALSE,100,60.72,,82.96,2,41.48,28.57,,12.91,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 6:58,9/29/22 0:58,1664434738,1719,FALSE,100,60.72,,82.96,2,41.48,28.57,,12.91,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 6:59,9/29/22 0:59,1664434741,358,FALSE,97,90.73,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:00,9/29/22 1:00,1664434858,1720,FALSE,100,60.6,,83.02,2,41.51,28.59,,12.92,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 7:04,9/29/22 1:04,1664435080,359,FALSE,97,90.15,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:05,9/29/22 1:05,1664435158,1721,FALSE,100,60.49,,82.96,2,41.48,28.58,,12.9,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/29/22 7:08,9/29/22 1:08,1664435338,188,FALSE,100,59.28,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:08,9/29/22 1:08,1664435338,1721,FALSE,100,60.49,,82.96,2,41.48,28.58,,12.9,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:10,9/29/22 1:10,1664435458,1722,FALSE,100,60.35,,83.04,2,41.52,28.58,,12.94,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:15,9/29/22 1:15,1664435758,1723,FALSE,100,60.29,,83.08,2,41.54,28.58,,12.96,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:18,9/29/22 1:18,1664435938,1723,FALSE,100,60.29,,83.08,2,41.54,28.58,,12.96,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:20,9/29/22 1:20,1664436058,1724,FALSE,100,60.15,,83,2,41.5,28.57,,12.93,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:25,9/29/22 1:25,1664436358,1725,FALSE,100,59.97,,83.06,2,41.53,28.57,,12.96,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:28,9/29/22 1:28,1664436539,1725,FALSE,100,59.97,,83.06,2,41.53,28.57,,12.96,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:30,9/29/22 1:30,1664436658,1726,FALSE,100,59.86,,83.12,2,41.56,28.59,,12.97,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:35,9/29/22 1:35,1664436958,1727,FALSE,100,59.72,,83.06,2,41.53,28.58,,12.95,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:38,9/29/22 1:38,1664437138,1727,FALSE,100,59.72,,83.06,2,41.53,28.58,,12.95,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:40,9/29/22 1:40,1664437258,1728,FALSE,100,59.54,,83.02,2,41.51,28.59,,12.92,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:45,9/29/22 1:45,1664437558,1729,FALSE,100,59.39,,83.06,2,41.53,28.59,,12.94,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:48,9/29/22 1:48,1664437738,1729,FALSE,100,59.39,,83.06,2,41.53,28.59,,12.94,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:50,9/29/22 1:50,1664437858,1730,FALSE,100,59.25,,83.08,2,41.54,28.59,,12.95,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:55,9/29/22 1:55,1664438158,1731,FALSE,100,59.1,,83.12,2,41.56,28.59,,12.97,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 7:58,9/29/22 1:58,1664438338,1731,FALSE,100,59.1,,83.12,2,41.56,28.59,,12.97,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 7:59,9/29/22 1:59,1664438341,359,FALSE,97,90.15,60,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:00,9/29/22 2:00,1664438458,1732,FALSE,100,58.98,,83.08,2,41.54,28.58,,12.96,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 8:04,9/29/22 2:04,1664438680,360,FALSE,97,90.01,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:05,9/29/22 2:05,1664438758,1733,FALSE,100,58.8,,83.08,2,41.54,28.57,,12.97,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/29/22 8:08,9/29/22 2:08,1664438938,189,FALSE,100,57.48,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:08,9/29/22 2:08,1664438939,1733,FALSE,100,58.8,,83.08,2,41.54,28.57,,12.97,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:10,9/29/22 2:10,1664439058,1734,FALSE,100,58.64,,83.16,2,41.58,28.57,,13.01,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:15,9/29/22 2:15,1664439358,1735,FALSE,100,58.53,,83.14,2,41.57,28.57,,13,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:18,9/29/22 2:18,1664439539,1735,FALSE,100,58.53,,83.14,2,41.57,28.57,,13,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:20,9/29/22 2:20,1664439658,1736,FALSE,100,58.35,,83.18,2,41.59,28.56,,13.03,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:25,9/29/22 2:25,1664439958,1737,FALSE,100,58.19,,83.2,2,41.6,28.56,,13.04,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:28,9/29/22 2:28,1664440139,1737,FALSE,100,58.19,,83.2,2,41.6,28.56,,13.04,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:30,9/29/22 2:30,1664440258,1738,FALSE,100,58.06,,83.02,2,41.51,28.5,,13.01,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:35,9/29/22 2:35,1664440558,1739,FALSE,100,57.92,,83.06,2,41.53,28.51,,13.02,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:38,9/29/22 2:38,1664440738,1739,FALSE,100,57.92,,83.06,2,41.53,28.51,,13.02,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:40,9/29/22 2:40,1664440858,1740,FALSE,100,57.74,,83.02,2,41.51,28.49,,13.02,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:45,9/29/22 2:45,1664441158,1741,FALSE,100,57.54,,83.06,2,41.53,28.49,,13.04,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:48,9/29/22 2:48,1664441338,1741,FALSE,100,57.54,,83.06,2,41.53,28.49,,13.04,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:50,9/29/22 2:50,1664441458,1742,FALSE,100,57.39,,83.12,2,41.56,28.5,,13.06,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:55,9/29/22 2:55,1664441758,1743,FALSE,100,57.25,,83.08,2,41.54,28.5,,13.04,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 8:58,9/29/22 2:58,1664441938,1743,FALSE,100,57.25,,83.08,2,41.54,28.5,,13.04,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 8:59,9/29/22 2:59,1664441941,360,FALSE,97,90.01,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:00,9/29/22 3:00,1664442058,1744,FALSE,100,57.11,,83.02,2,41.51,28.49,,13.02,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 9:04,9/29/22 3:04,1664442280,361,FALSE,97,89.74,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:05,9/29/22 3:05,1664442358,1745,FALSE,100,56.93,,82.96,2,41.48,28.49,,12.99,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/29/22 9:08,9/29/22 3:08,1664442538,190,FALSE,100,55.74,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:08,9/29/22 3:08,1664442538,1745,FALSE,100,56.93,,82.96,2,41.48,28.49,,12.99,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:10,9/29/22 3:10,1664442658,1746,FALSE,100,56.73,,83.02,2,41.51,28.48,,13.03,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:15,9/29/22 3:15,1664442958,1747,FALSE,100,56.57,,83,2,41.5,28.47,,13.03,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:18,9/29/22 3:18,1664443138,1747,FALSE,100,56.57,,83,2,41.5,28.47,,13.03,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:20,9/29/22 3:20,1664443258,1748,FALSE,100,56.39,,83.04,2,41.52,28.48,,13.04,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:25,9/29/22 3:25,1664443558,1749,FALSE,100,56.21,,83.04,2,41.52,28.47,,13.05,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:28,9/29/22 3:28,1664443739,1749,FALSE,100,56.21,,83.04,2,41.52,28.47,,13.05,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:30,9/29/22 3:30,1664443858,1750,FALSE,100,56.04,,83.08,2,41.54,28.46,,13.08,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:35,9/29/22 3:35,1664444158,1751,FALSE,100,55.95,,83.12,2,41.56,28.45,,13.11,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:38,9/29/22 3:38,1664444338,1751,FALSE,100,55.95,,83.12,2,41.56,28.45,,13.11,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:40,9/29/22 3:40,1664444458,1752,FALSE,100,55.83,,83.18,2,41.59,28.45,,13.14,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:45,9/29/22 3:45,1664444758,1753,FALSE,100,55.67,,83.2,2,41.6,28.47,,13.13,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:48,9/29/22 3:48,1664444939,1753,FALSE,100,55.67,,83.2,2,41.6,28.47,,13.13,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:50,9/29/22 3:50,1664445058,1754,FALSE,100,55.52,,83.22,2,41.61,28.47,,13.14,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:55,9/29/22 3:55,1664445358,1755,FALSE,100,55.4,,83.3,2,41.65,28.49,,13.16,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 9:58,9/29/22 3:58,1664445538,1755,FALSE,100,55.4,,83.3,2,41.65,28.49,,13.16,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 9:59,9/29/22 3:59,1664445541,361,FALSE,97,89.74,59,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:00,9/29/22 4:00,1664445658,1756,FALSE,100,55.29,,83.28,2,41.64,28.48,,13.16,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 10:04,9/29/22 4:04,1664445880,362,FALSE,97,89.86,50,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:05,9/29/22 4:05,1664445958,1757,FALSE,100,55.18,,83.26,2,41.63,28.47,,13.16,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/29/22 10:08,9/29/22 4:08,1664446138,191,FALSE,100,54.01,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:08,9/29/22 4:08,1664446138,1757,FALSE,100,55.18,,83.26,2,41.63,28.47,,13.16,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:10,9/29/22 4:10,1664446258,1758,FALSE,100,55.02,,83.26,2,41.63,28.46,,13.17,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:15,9/29/22 4:15,1664446558,1759,FALSE,100,54.89,,83.24,2,41.62,28.45,,13.17,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:18,9/29/22 4:18,1664446738,1759,FALSE,100,54.89,,83.24,2,41.62,28.45,,13.17,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:20,9/29/22 4:20,1664446858,1760,FALSE,100,54.78,,83.3,2,41.65,28.45,,13.2,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:25,9/29/22 4:25,1664447158,1761,FALSE,100,54.71,,83.32,2,41.66,28.44,,13.22,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:28,9/29/22 4:28,1664447338,1761,FALSE,100,54.71,,83.32,2,41.66,28.44,,13.22,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:30,9/29/22 4:30,1664447458,1762,FALSE,100,54.51,,83.34,2,41.67,28.45,,13.22,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:35,9/29/22 4:35,1664447758,1763,FALSE,100,54.41,,83.22,2,41.61,28.4,,13.21,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:38,9/29/22 4:38,1664447938,1763,FALSE,100,54.41,,83.22,2,41.61,28.4,,13.21,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:40,9/29/22 4:40,1664448058,1764,FALSE,100,54.32,,83.3,2,41.65,28.44,,13.21,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:45,9/29/22 4:45,1664448358,1765,FALSE,100,54.17,,83.32,2,41.66,28.46,,13.2,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:48,9/29/22 4:48,1664448538,1765,FALSE,100,54.17,,83.32,2,41.66,28.46,,13.2,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:50,9/29/22 4:50,1664448658,1766,FALSE,100,54.1,,83.34,2,41.67,28.46,,13.21,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:55,9/29/22 4:55,1664448958,1767,FALSE,100,53.99,,83.36,2,41.68,28.44,,13.24,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 10:58,9/29/22 4:58,1664449138,1767,FALSE,100,53.99,,83.36,2,41.68,28.44,,13.24,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 10:59,9/29/22 4:59,1664449141,362,FALSE,97,89.86,53,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:00,9/29/22 5:00,1664449258,1768,FALSE,100,53.81,,83.36,2,41.68,28.44,,13.24,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 11:04,9/29/22 5:04,1664449480,363,FALSE,97,89.86,54,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:05,9/29/22 5:05,1664449558,1769,FALSE,100,53.74,,83.34,2,41.67,28.44,,13.23,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/29/22 11:08,9/29/22 5:08,1664449738,192,FALSE,100,52.73,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:08,9/29/22 5:08,1664449738,1769,FALSE,100,53.74,,83.34,2,41.67,28.44,,13.23,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:10,9/29/22 5:10,1664449858,1770,FALSE,100,53.67,,83.34,2,41.67,28.43,,13.24,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:15,9/29/22 5:15,1664450158,1771,FALSE,100,53.51,,83.4,2,41.7,28.46,,13.24,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:18,9/29/22 5:18,1664450339,1771,FALSE,100,53.51,,83.4,2,41.7,28.46,,13.24,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:20,9/29/22 5:20,1664450458,1772,FALSE,100,53.42,,83.32,2,41.66,28.45,,13.21,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:25,9/29/22 5:25,1664450758,1773,FALSE,100,53.25,,83.34,2,41.67,28.45,,13.22,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:28,9/29/22 5:28,1664450938,1773,FALSE,100,53.25,,83.34,2,41.67,28.45,,13.22,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:30,9/29/22 5:30,1664451058,1774,FALSE,100,53.13,,83.36,2,41.68,28.45,,13.23,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:35,9/29/22 5:35,1664451358,1775,FALSE,100,53,,83.4,2,41.7,28.45,,13.25,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:38,9/29/22 5:38,1664451538,1775,FALSE,100,53,,83.4,2,41.7,28.45,,13.25,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:40,9/29/22 5:40,1664451658,1776,FALSE,100,52.88,,83.42,2,41.71,28.46,,13.25,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:45,9/29/22 5:45,1664451958,1777,FALSE,100,52.7,,83.44,2,41.72,28.45,,13.27,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:48,9/29/22 5:48,1664452138,1777,FALSE,100,52.7,,83.44,2,41.72,28.45,,13.27,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:50,9/29/22 5:50,1664452258,1778,FALSE,100,52.59,,83.4,2,41.7,28.44,,13.26,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:55,9/29/22 5:55,1664452558,1779,FALSE,100,52.48,,83.46,2,41.73,28.45,,13.28,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 11:58,9/29/22 5:58,1664452738,1779,FALSE,100,52.48,,83.46,2,41.73,28.45,,13.28,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 11:59,9/29/22 5:59,1664452741,363,FALSE,97,89.86,55,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:00,9/29/22 6:00,1664452858,1780,FALSE,100,52.34,,83.5,2,41.75,28.45,,13.3,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/29/22 12:04,9/29/22 6:04,1664453080,364,FALSE,96,90.28,55,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:05,9/29/22 6:05,1664453158,1781,FALSE,100,52.25,,83.48,2,41.74,28.43,,13.31,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/29/22 12:08,9/29/22 6:08,1664453338,193,FALSE,100,51.31,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:08,9/29/22 6:08,1664453338,1781,FALSE,100,52.25,,83.48,2,41.74,28.43,,13.31,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:10,9/29/22 6:10,1664453458,1782,FALSE,100,52.1,,83.52,2,41.76,28.44,,13.32,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:15,9/29/22 6:15,1664453758,1783,FALSE,100,51.99,,83.54,2,41.77,28.44,,13.33,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:18,9/29/22 6:18,1664453939,1783,FALSE,100,51.99,,83.54,2,41.77,28.44,,13.33,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:20,9/29/22 6:20,1664454058,1784,FALSE,100,51.89,,83.56,2,41.78,28.45,,13.33,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:25,9/29/22 6:25,1664454358,1785,FALSE,100,51.74,,83.5,2,41.75,28.44,,13.31,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:28,9/29/22 6:28,1664454538,1785,FALSE,100,51.74,,83.5,2,41.75,28.44,,13.31,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:30,9/29/22 6:30,1664454658,1786,FALSE,100,51.67,,83.38,2,41.69,28.42,,13.27,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:35,9/29/22 6:35,1664454958,1787,FALSE,100,51.54,,83.4,2,41.7,28.42,,13.28,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:38,9/29/22 6:38,1664455138,1787,FALSE,100,51.54,,83.4,2,41.7,28.42,,13.28,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:40,9/29/22 6:40,1664455258,1788,FALSE,100,51.44,,83.44,2,41.72,28.43,,13.29,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:45,9/29/22 6:45,1664455558,1789,FALSE,100,51.33,,83.38,2,41.69,28.42,,13.27,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:48,9/29/22 6:48,1664455738,1789,FALSE,100,51.33,,83.38,2,41.69,28.42,,13.27,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:50,9/29/22 6:50,1664455858,1790,FALSE,100,51.17,,83.38,2,41.69,28.42,,13.27,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/29/22 12:55,9/29/22 6:55,1664456158,1791,FALSE,100,51.04,,83.42,2,41.71,28.42,,13.29,
